Date,PM2.5,PM10,NO2,NOx,CO,SO2,O3,temp,max_temp,min_temp,humid,visible
2018-10-11,55.08,147.26,43.63,63.94,0.99,6.55,21.65,25.0,30.0,20.0,56.0,9.2
2018-10-12,56.31,151.57,44.04,60.98,0.93,6.53,22.96,25.1,31.0,20.8,56.0,6.9
2018-10-13,72.74,158.69,41.95,57.57,0.9,6.35,28.02,25.0,31.5,20.4,67.0,6.3
2018-10-14,48.48,100.3,26.49,28.07,0.8,6.28,34.33,24.0,30.3,21.0,75.0,6.9
2018-10-15,41.44,88.52,28.25,31.68,0.88,6.36,23.25,23.4,29.8,20.1,82.0,6.9
2018-10-16,35.37,94.07,26.88,31.15,0.74,6.52,19.06,24.3,28.6,20.7,75.0,6.9
2018-10-17,19.99,51.83,22.81,32.79,0.75,6.56,18.23,22.4,29.3,19.8,83.0,6.9
2018-10-18,62.95,55.23,28.34,37.9,0.82,6.45,21.13,23.1,28.5,18.9,79.0,6.3
2018-10-19,20.75,61.94,21.84,27.29,0.74,6.31,19.64,24.4,28.7,20.2,71.0,7.4
2018-10-20,25.61,86.65,25.93,31.45,0.75,6.74,27.25,23.8,29.3,19.7,58.0,6.9
2018-10-21,36.42,122.86,30.1,38.3,0.74,7.29,29.37,23.7,29.0,19.7,60.0,6.3
2018-10-22,37.81,132.8,41.15,51.26,1.04,7.54,29.12,23.5,28.4,17.4,50.0,6.3
2018-10-23,49.17,123.18,43.25,52.1,1.16,8.02,24.69,21.9,29.4,17.4,62.0,5.0
2018-10-24,62.67,111.41,40.4,47.8,1.01,8.31,24.3,24.7,30.2,17.7,49.0,7.4
2018-10-25,46.34,121.55,36.95,45.09,1.02,6.52,25.3,23.9,30.2,18.2,58.0,5.5
2018-10-26,50.19,123.42,40.42,46.02,1.01,7.67,30.95,23.8,29.3,18.7,58.0,6.6
2018-10-27,39.65,112.7,45.83,51.24,1.03,6.75,37.95,23.4,29.5,18.2,51.0,6.9
2018-10-28,37.32,96.1,45.79,47.93,0.97,6.29,38.38,23.5,29.5,16.7,40.0,6.3
2018-10-29,36.11,101.84,56.14,65.76,1.12,7.03,35.49,23.0,29.6,16.8,43.0,6.3
2018-10-30,40.12,109.55,58.13,73.78,1.19,6.8,28.94,24.1,29.8,16.6,54.0,5.5
2018-10-31,40.02,106.07,42.16,46.05,1.06,5.81,26.11,24.8,30.1,19.7,64.0,6.3
2018-11-01,20.96,66.49,31.6,37.49,0.95,7.01,23.72,24.3,30.4,20.0,65.0,6.3
2018-11-02,17.57,56.53,24.14,29.12,0.96,6.14,16.57,22.9,30.3,19.8,78.0,6.6
2018-11-03,21.42,63.23,24.36,28.45,1.1,6.46,20.21,22.8,27.7,20.4,81.0,5.5
2018-11-04,21.84,77.72,22.91,25.74,0.82,6.17,27.03,23.5,28.1,18.8,71.0,6.9
2018-11-05,23.98,90.86,28.89,32.92,1.03,6.14,21.7,23.6,29.0,19.7,66.0,6.3
2018-11-06,41.38,116.55,30.42,34.18,1.12,7.11,20.31,24.1,29.6,19.8,63.0,6.9
2018-11-07,57.03,107.56,31.2,34.22,1.04,7.8,27.35,23.3,30.0,18.0,48.0,6.9
2018-11-08,61.98,108.02,32.99,38.24,0.99,7.7,23.63,22.2,29.6,16.0,60.0,6.9
2018-11-09,33.68,98.45,29.99,32.31,0.99,5.77,25.02,23.4,29.2,17.5,58.0,6.3
2018-11-10,50.36,88.44,35.38,39.15,1.05,4.97,29.27,23.4,30.1,17.9,58.0,7.6
2018-11-11,55.48,101.12,37.67,43.57,1.11,5.67,34.04,23.2,30.4,18.2,53.0,5.6
2018-11-12,63.66,120.24,47.6,65.11,1.38,6.65,25.83,22.3,30.3,17.3,50.0,6.9
2018-11-13,71.05,130.84,50.42,59.92,1.46,7.96,28.07,22.4,30.0,16.2,44.0,6.9
2018-11-14,77.53,143.53,56.64,77.83,1.57,7.78,25.98,23.0,30.5,14.8,44.0,6.9
2018-11-15,58.35,105.52,43.91,50.94,1.43,6.5,17.61,23.3,31.0,16.5,68.0,6.9
2018-11-16,25.1,59.99,28.79,31.59,1.05,5.06,19.48,22.4,28.6,19.7,79.0,6.9
2018-11-17,49.2,96.6,28.7,28.53,1.02,5.2,35.62,22.18571429,28.05714286,19.68571429,81.0,6.485714286
2018-11-18,41.2,83.45,20.87,25.94,1.01,5.38,26.38,21.97142857,27.51428571,19.67142857,83.0,6.071428571
2018-11-19,19.95,61.66,22.54,28.63,1.1,5.57,13.5,21.75714286,26.97142857,19.65714286,85.0,5.657142857
2018-11-20,25.85,67.23,28.52,35.0,1.09,5.21,16.08,21.54285714,26.42857143,19.64285714,87.0,5.242857143
2018-11-21,33.31,71.11,28.34,32.46,1.02,5.74,21.91,21.32857143,25.88571429,19.62857143,89.0,4.828571429
2018-11-22,17.95,39.52,24.12,30.52,1.03,5.89,11.65,21.11428571,25.34285714,19.61428571,91.0,4.414285714
2018-11-23,25.58,50.78,27.32,34.72,1.11,5.57,11.55,20.9,24.8,19.6,93.0,4.0
2018-11-24,108.3,93.05,29.96,32.39,1.04,5.34,25.36,22.9,26.4,19.0,76.0,6.0
2018-11-25,61.34,106.53,27.32,27.58,0.85,5.25,41.24,22.6,27.6,19.2,70.0,4.8
2018-11-26,71.66,119.7,30.65,30.14,0.83,5.65,58.03,22.2,28.8,18.0,66.0,5.6
2018-11-27,54.73,137.9,36.44,36.17,0.84,5.5,62.99,20.8,29.0,16.3,64.0,5.0
2018-11-28,59.58,112.2,29.98,32.37,0.89,5.6,52.81,21.6,27.4,15.5,69.0,6.0
2018-11-29,42.06,86.54,25.48,28.83,0.93,5.48,42.35,22.4,28.8,18.3,72.0,6.0
2018-11-30,43.16,79.92,28.44,30.83,0.89,5.46,47.85,23.2,28.0,18.6,66.0,5.5
2018-12-01,40.67,83.54,31.03,34.43,0.97,5.49,50.45,21.8,29.5,18.0,62.0,6.3
2018-12-02,28.25,68.25,24.59,27.96,0.79,6.21,59.89,21.8,28.3,15.6,56.0,6.9
2018-12-03,33.56,69.43,25.62,29.75,0.8,6.78,43.92,21.7,28.8,18.2,67.0,6.9
2018-12-04,25.83,74.27,26.42,34.03,0.89,5.86,24.11,22.4,27.2,19.1,80.0,6.9
2018-12-05,51.43,64.2,23.94,30.8,0.87,5.69,26.63,23.2,27.2,19.5,73.0,6.9
2018-12-06,29.32,81.35,29.76,33.09,0.9,6.47,35.15,23.5,28.3,20.0,73.0,6.3
2018-12-07,37.49,150.02,31.25,34.16,0.93,5.9,33.42,22.3,29.3,18.3,70.0,6.8
2018-12-08,61.0,98.66,33.48,28.09,0.78,5.86,52.77,22.5,28.2,17.7,72.0,6.8
2018-12-09,63.28,110.14,23.23,19.92,0.75,7.38,80.57,23.1,29.4,17.6,62.0,5.8
2018-12-10,75.78,137.41,30.66,31.44,1.04,5.77,76.51,22.6,30.2,18.3,63.0,5.8
2018-12-11,88.98,177.97,38.55,39.46,1.08,5.94,69.85,22.7,29.3,17.7,67.0,5.6
2018-12-12,78.59,142.62,40.02,39.8,1.05,6.32,66.64,23.1,28.8,18.5,66.0,6.0
2018-12-13,67.36,103.83,36.8,37.08,1.03,6.32,59.79,22.3,29.9,18.7,70.0,6.0
2018-12-14,48.45,84.47,36.41,38.05,0.97,6.57,50.06,22.8,28.9,17.7,59.0,5.3
2018-12-15,47.62,81.06,35.48,39.72,0.96,6.24,48.1,21.8,28.9,17.7,59.0,6.3
2018-12-16,64.42,109.67,40.02,38.75,0.98,6.45,73.64,20.5,28.0,16.6,58.0,6.0
2018-12-17,86.94,140.52,54.92,76.09,1.29,7.69,51.64,19.8,25.0,15.4,57.0,6.9
2018-12-18,98.84,181.41,63.57,106.26,1.72,5.98,38.34,20.2,26.3,14.4,59.0,4.5
2018-12-19,61.84,132.37,47.79,47.55,1.11,6.12,57.86,21.6,28.5,16.0,67.0,6.3
2018-12-20,45.7,105.66,35.34,35.33,0.83,6.04,64.96,22.2,27.7,17.7,63.0,6.9
2018-12-21,51.63,106.8,38.9,48.19,0.99,5.88,56.78,22.7,28.4,18.1,65.0,6.3
2018-12-22,42.57,93.24,35.19,35.22,0.91,6.01,41.65,23.0,28.8,18.2,66.0,6.6
2018-12-23,37.34,86.46,23.96,25.68,0.82,4.98,46.25,23.2,29.6,19.6,69.0,6.3
2018-12-24,43.13,85.68,27.87,29.5,0.85,5.33,41.44,23.3,29.0,18.3,64.0,6.3
2018-12-25,57.89,102.48,33.44,33.96,0.93,5.24,54.0,23.4,29.1,18.4,62.0,6.0
2018-12-26,59.38,100.47,33.7,33.88,1.01,5.27,55.22,23.8,30.2,17.7,56.0,5.5
2018-12-27,57.28,107.8,31.17,34.5,0.9,5.67,55.3,24.0,31.4,19.0,63.0,6.3
2018-12-28,68.37,111.01,31.77,32.0,0.91,6.12,57.62,22.8,29.6,18.7,68.0,5.3
2018-12-29,65.81,106.31,31.32,32.97,0.89,6.07,47.62,21.8,25.4,18.0,68.0,6.6
2018-12-30,64.29,100.07,28.97,27.6,0.85,5.34,64.73,20.6,26.6,17.2,65.0,5.5
2018-12-31,63.77,107.44,37.46,40.95,1.02,7.25,55.18,20.9,25.8,16.6,51.0,6.6
2019-01-01,61.55,107.76,38.19,41.3,0.98,8.29,56.91,20.3,27.6,14.0,42.0,7.1
2019-01-02,47.27,92.47,39.73,41.65,1.06,10.22,51.25,19.9,28.1,12.4,45.0,6.9
2019-01-03,48.86,96.42,46.55,51.87,1.01,8.15,46.4,20.2,27.6,13.1,41.0,6.8
2019-01-04,51.35,105.52,45.87,50.21,1.09,5.76,41.42,20.8,28.5,13.3,47.0,6.0
2019-01-05,46.57,99.1,41.74,44.4,1.03,6.13,50.61,20.4,28.6,13.6,55.0,6.0
2019-01-06,56.8,105.51,35.73,36.84,0.89,6.36,64.29,20.6,28.4,14.7,56.0,5.5
2019-01-07,58.29,116.5,44.9,48.97,1.05,7.13,55.51,20.8,28.6,14.7,55.0,6.0
2019-01-08,60.04,106.76,49.33,56.53,1.06,7.64,47.42,21.3,29.3,15.2,44.0,6.3
2019-01-09,62.6,113.27,52.68,55.76,1.05,7.01,54.54,21.3,29.6,13.2,40.0,6.3
2019-01-10,63.63,108.49,53.48,53.27,0.94,5.88,56.23,21.1,30.4,14.5,49.0,6.3
2019-01-11,59.52,111.13,49.16,51.67,1.01,5.79,57.02,21.4,29.7,14.5,51.0,6.0
2019-01-12,70.5,121.91,49.28,50.62,1.04,5.73,61.7,21.4,29.7,15.3,49.0,5.8
2019-01-13,54.44,99.59,42.99,43.65,0.93,5.47,65.16,21.5,28.8,14.3,47.0,6.0
2019-01-14,58.36,110.39,47.07,48.49,1.02,4.93,50.93,20.7,30.3,14.5,53.0,6.0
2019-01-15,47.13,86.88,46.93,48.92,0.85,5.28,55.78,21.2,29.3,12.3,34.0,6.9
2019-01-16,62.4,99.49,48.15,44.5,0.98,5.05,69.72,21.4,29.5,14.5,43.0,6.3
2019-01-17,67.83,120.55,42.88,48.8,1.09,5.74,53.81,21.7,29.5,15.5,45.0,6.9
2019-01-18,75.06,118.41,34.15,32.16,1.02,5.35,54.41,21.7,29.7,15.8,48.0,6.0
2019-01-19,59.01,102.34,36.98,33.38,0.94,5.07,46.91,21.8,29.0,14.3,39.0,6.3
2019-01-20,42.33,82.67,32.59,27.7,0.79,5.2,63.97,21.3,30.3,13.7,39.0,6.3
2019-01-21,52.05,99.24,37.39,31.71,0.92,5.32,67.06,21.3,28.6,14.8,44.0,6.9
2019-01-22,72.45,136.15,42.87,46.61,1.06,5.06,72.89,20.4,29.2,14.0,51.0,5.8
2019-01-23,60.91,121.85,42.79,40.52,1.04,5.42,67.41,22.3,29.1,16.2,52.0,6.3
2019-01-24,50.66,109.76,33.87,28.82,0.87,4.97,61.46,23.1,29.6,17.7,56.0,6.3
2019-01-25,35.76,87.96,31.94,28.37,0.84,4.79,56.81,23.3,30.2,17.2,54.0,6.3
2019-01-26,51.09,101.59,30.06,29.19,0.87,5.27,52.2,23.3,30.0,18.8,63.0,6.0
2019-01-27,40.56,87.62,26.0,24.5,0.8,5.16,55.36,23.2,30.2,19.0,65.0,5.5
2019-01-28,38.48,73.19,26.16,24.72,0.73,4.12,53.78,22.8,30.0,18.6,67.0,6.3
2019-01-29,29.81,62.01,29.22,28.59,0.88,4.91,47.64,21.9,29.6,17.7,65.0,6.3
2019-01-30,62.71,92.31,35.51,34.7,1.01,4.8,59.22,22.1,27.4,17.2,54.0,6.9
2019-01-31,48.44,94.63,33.94,30.45,0.88,5.45,67.58,21.7,29.4,16.4,54.0,6.3
2019-02-01,49.67,99.62,37.21,33.41,0.87,5.35,63.66,21.4,28.2,15.7,55.0,6.3
2019-02-02,45.32,96.87,34.78,30.75,0.82,5.01,61.35,22.4,27.8,16.3,57.0,6.3
2019-02-03,39.5,87.56,28.58,24.55,0.8,4.58,64.91,22.9,29.6,16.6,59.0,6.9
2019-02-04,32.91,70.95,27.77,25.35,0.82,4.6,49.04,23.6,30.0,16.8,53.0,6.3
2019-02-05,37.93,82.59,29.41,24.42,0.86,4.54,65.7,23.7,30.7,18.7,59.0,6.3
2019-02-06,60.08,115.27,38.44,33.98,0.88,5.81,78.02,24.3,30.0,17.8,48.0,6.3
2019-02-07,51.88,117.29,36.87,31.49,0.94,5.3,73.99,24.4,31.1,18.3,55.0,6.9
2019-02-08,54.76,108.3,30.73,25.96,0.85,5.21,65.0,26.4,31.8,20.4,51.0,6.3
2019-02-09,68.68,123.42,40.49,37.69,1.25,6.19,55.17,23.7,32.6,20.2,73.0,6.3
2019-02-10,50.31,93.13,32.83,29.4,0.96,4.52,41.91,24.1,31.3,19.1,70.0,6.3
2019-02-11,41.65,78.53,28.6,26.17,0.81,4.04,37.69,23.1,29.7,19.6,65.0,6.9
2019-02-12,49.32,88.06,32.05,27.32,0.82,3.99,49.43,22.8,28.1,17.2,58.0,6.9
2019-02-13,47.31,92.86,34.53,30.98,0.9,4.75,52.51,23.1,29.0,17.3,52.0,6.8
2019-02-14,37.94,84.87,31.95,32.32,0.71,4.88,57.75,24.6,30.4,17.2,51.0,7.7
2019-02-15,35.35,92.27,32.12,32.59,0.87,4.08,59.52,25.2,31.6,19.0,56.0,6.3
2019-02-16,45.37,98.49,35.5,44.47,1.05,4.69,56.07,25.4,31.6,20.7,56.0,6.3
2019-02-17,47.43,108.7,33.19,44.8,0.99,4.15,62.98,26.3,32.7,21.3,44.0,6.9
2019-02-18,42.92,104.51,39.84,54.29,1.23,4.52,48.6,25.7,32.6,19.2,45.0,5.8
2019-02-19,44.28,98.5,33.16,30.1,0.95,4.52,50.9,26.8,34.0,22.0,56.0,6.3
2019-02-20,31.49,79.97,28.91,27.55,0.85,4.39,40.97,25.4,32.8,20.5,53.0,6.9
2019-02-21,36.4,92.9,35.7,36.91,0.96,5.06,41.82,25.1,32.1,18.2,42.0,6.3
2019-02-22,38.35,101.4,40.77,44.74,0.96,5.45,42.98,24.9,31.4,17.6,30.0,6.9
2019-02-23,51.36,113.03,50.05,56.96,1.03,5.53,43.98,25.1,32.6,15.5,27.0,6.9
2019-02-24,47.59,97.06,47.01,50.3,0.94,5.19,53.2,25.8,34.0,16.5,30.0,6.9
2019-02-25,39.23,96.15,46.39,53.87,1.0,6.12,55.66,26.6,34.6,17.2,25.0,6.3
2019-02-26,51.92,101.91,42.06,44.18,0.99,6.29,64.35,26.2,35.5,20.8,46.0,5.5
2019-02-27,45.49,94.03,33.49,32.28,0.93,4.45,58.28,26.3,34.5,21.3,51.0,6.9
2019-02-28,50.8,111.32,38.76,40.15,0.94,4.87,56.36,26.4,33.0,20.5,38.0,6.9
2019-03-01,58.18,125.3,44.64,44.92,1.05,4.93,53.3,26.3,33.8,21.3,57.0,5.3
2019-03-02,40.93,95.38,26.91,26.08,0.83,4.57,49.67,25.9,33.5,21.7,60.0,6.9
2019-03-03,36.98,92.75,30.74,30.01,0.86,4.87,55.58,26.1,32.1,20.5,57.0,6.3
2019-03-04,43.15,100.96,29.23,26.24,0.8,5.09,63.42,27.8,32.4,21.0,50.0,6.9
2019-03-05,49.8,112.83,31.26,33.34,1.11,4.2,56.77,27.8,34.3,23.1,53.0,6.3
2019-03-06,53.53,116.45,35.74,46.05,1.13,4.12,48.36,28.1,34.8,22.7,35.0,6.9
2019-03-07,65.98,158.87,47.25,71.78,1.44,6.25,39.54,28.4,36.4,20.1,25.0,6.9
2019-03-08,69.62,141.49,46.88,58.06,1.32,7.02,49.42,28.3,37.0,21.8,33.0,6.9
2019-03-09,51.08,114.17,27.19,26.56,1.01,5.51,56.41,27.4,35.9,22.5,53.0,6.9
2019-03-10,39.45,85.59,19.09,16.78,0.81,5.12,47.45,28.0,34.0,22.8,49.0,6.9
2019-03-11,34.4,79.55,21.93,19.58,0.75,6.11,55.52,27.8,34.1,23.1,41.0,6.9
2019-03-12,46.15,108.89,27.97,26.33,0.8,8.64,67.73,27.3,34.6,21.5,36.0,6.9
2019-03-13,50.05,120.17,34.27,33.73,0.89,9.55,59.27,26.6,34.0,19.7,32.0,6.6
2019-03-14,43.73,116.74,29.7,32.81,0.73,6.55,65.46,27.2,33.8,19.7,29.0,6.9
2019-03-15,41.75,110.46,35.68,35.5,0.89,6.12,54.19,27.3,34.3,20.2,27.0,6.9
2019-03-16,44.32,118.8,38.3,37.28,0.94,5.15,47.32,26.2,34.1,19.0,30.0,6.9
2019-03-17,45.56,104.35,34.1,29.69,0.87,5.01,66.57,26.6,33.3,18.7,34.0,6.9
2019-03-18,43.24,99.47,31.64,24.96,0.8,5.61,67.48,26.8,34.3,20.4,42.0,6.9
2019-03-19,39.71,94.23,30.9,26.76,0.82,5.13,59.72,27.7,34.2,21.2,45.0,6.9
2019-03-20,39.8,91.98,27.36,22.43,0.73,5.7,57.62,27.7,35.0,23.0,46.0,6.9
2019-03-21,49.74,94.78,27.84,21.97,0.87,5.44,61.82,27.9,34.3,22.7,40.0,6.9
2019-03-22,44.52,96.39,30.85,24.89,0.94,6.86,59.05,28.1,35.0,21.8,43.0,6.9
2019-03-23,51.6,102.51,34.12,27.54,0.97,5.8,58.37,28.8,35.0,22.5,44.0,6.9
2019-03-24,47.42,93.06,28.12,23.65,0.84,6.92,64.14,28.8,35.3,23.7,44.0,6.9
2019-03-25,46.52,105.51,34.13,30.32,0.84,7.66,49.93,28.4,35.5,22.8,41.0,6.9
2019-03-26,48.85,112.26,39.23,36.32,0.93,7.29,57.9,28.3,35.4,21.5,33.0,6.9
2019-03-27,56.52,121.14,40.26,38.77,1.08,6.91,55.64,27.9,35.0,22.6,32.0,7.7
2019-03-28,61.59,129.96,47.4,45.48,1.17,6.72,51.02,28.7,35.4,21.4,32.0,6.9
2019-03-29,58.92,129.31,40.64,39.27,1.14,5.4,62.38,28.7,36.2,23.2,43.0,6.9
2019-03-30,57.09,123.2,38.21,35.11,1.15,4.89,54.03,28.6,35.2,23.4,38.0,6.9
2019-03-31,55.88,107.85,32.37,26.85,0.9,4.68,52.26,28.7,35.3,22.7,44.0,6.9
2019-04-01,53.46,110.5,35.35,32.36,1.01,4.73,49.03,28.7,35.6,22.9,38.0,6.9
2019-04-02,55.62,123.38,40.91,46.62,1.03,5.37,46.15,28.3,36.0,23.6,49.0,6.9
2019-04-03,53.61,120.13,40.06,39.47,0.94,4.96,54.26,29.0,35.0,22.6,43.0,6.6
2019-04-04,58.15,108.63,32.87,32.36,0.94,6.16,50.92,28.4,36.2,23.0,37.0,6.9
2019-04-05,46.54,108.25,37.85,39.93,1.07,5.22,53.59,27.7,35.2,23.0,41.0,6.6
2019-04-06,46.55,112.08,32.46,30.73,0.95,4.83,64.46,28.7,35.4,23.4,39.0,6.9
2019-04-07,51.73,103.64,32.1,30.27,0.98,4.86,68.41,29.5,35.4,24.0,37.0,6.9
2019-04-08,52.79,94.86,34.46,32.46,0.95,5.66,59.17,28.4,36.4,24.0,50.0,6.9
2019-04-09,43.88,90.8,33.09,30.96,1.09,5.07,66.47,28.2,35.6,22.8,52.0,6.9
2019-04-10,52.18,107.04,36.58,32.08,1.13,4.99,45.42,29.3,35.4,22.8,44.0,6.9
2019-04-11,49.25,113.7,34.41,30.94,0.89,5.76,40.76,29.2,36.0,24.2,44.0,6.9
2019-04-12,49.46,109.0,36.1,33.74,0.95,5.41,51.55,30.0,35.8,23.6,37.0,6.9
2019-04-13,47.24,98.37,30.69,28.27,0.92,7.4,52.04,29.4,36.6,24.6,37.0,6.9
2019-04-14,41.74,89.76,27.4,25.14,0.78,8.4,56.7,29.5,36.0,24.2,34.0,6.9
2019-04-15,52.38,92.14,33.83,31.72,1.04,7.56,54.29,29.1,36.2,24.0,36.0,6.9
2019-04-16,40.54,94.39,33.94,32.87,0.99,5.95,51.67,29.7,36.2,23.6,45.0,6.9
2019-04-17,52.84,97.64,31.76,33.1,1.16,5.09,38.4,26.3,36.4,22.8,69.0,6.0
2019-04-18,46.1,72.34,32.17,31.8,1.09,4.1,47.27,27.2,36.0,21.6,60.0,6.9
2019-04-19,42.33,63.83,29.02,25.65,0.9,4.55,47.03,27.6,35.6,21.4,58.0,6.9
2019-04-20,29.75,73.46,31.84,28.96,1.02,5.28,55.89,26.8,33.2,22.4,62.0,6.3
2019-04-21,25.18,69.39,32.67,27.82,1.04,4.9,56.53,27.4,34.2,21.6,55.0,6.3
2019-04-22,40.9,92.48,31.25,29.57,1.1,4.83,45.27,27.7,34.2,23.6,60.0,6.9
2019-04-23,37.08,77.31,32.12,28.78,1.31,4.42,57.49,27.9,35.0,23.2,48.0,6.9
2019-04-24,42.76,85.7,33.95,29.39,1.22,4.37,53.21,28.8,34.2,23.0,44.0,7.7
2019-04-25,57.96,109.49,36.31,32.06,1.19,5.35,54.27,28.8,34.8,22.8,39.0,6.9
2019-04-26,63.83,109.42,33.66,27.21,1.08,4.45,57.17,29.6,35.6,23.5,47.0,6.9
2019-04-27,66.34,123.11,29.77,27.39,0.84,4.97,61.68,30.4,36.6,24.4,42.0,6.9
2019-04-28,61.63,117.36,30.6,28.62,1.0,5.76,53.79,28.3,37.0,24.9,54.0,6.9
2019-04-29,62.42,108.27,30.05,27.53,0.95,4.5,50.57,28.2,34.0,24.0,63.0,6.6
2019-04-30,53.78,94.01,23.6,26.58,0.92,3.88,60.14,24.2,35.0,21.2,78.0,5.6
2019-05-01,42.75,74.84,21.81,23.34,0.99,4.72,55.94,26.3,30.0,21.6,65.0,6.6
2019-05-02,46.45,102.47,21.41,27.32,0.86,4.34,46.73,27.0,31.6,22.0,54.0,7.7
2019-05-03,47.56,95.06,22.23,25.52,0.74,4.43,48.84,27.1,33.4,21.4,56.0,6.9
2019-05-04,56.62,116.59,25.08,26.34,0.85,3.67,51.98,27.3,33.6,22.0,54.0,7.7
2019-05-05,54.62,110.84,26.36,25.65,0.8,4.21,61.04,28.6,35.0,22.4,51.0,6.9
2019-05-06,52.76,106.65,27.54,27.94,0.8,4.03,66.44,28.8,35.6,24.0,50.0,7.6
2019-05-07,42.61,87.52,23.95,27.32,0.86,4.63,47.19,25.5,36.2,20.8,71.0,6.9
2019-05-08,33.28,81.91,25.0,25.5,0.88,4.16,34.37,26.7,33.6,20.6,64.0,7.7
2019-05-09,51.42,94.86,30.32,35.49,1.36,4.4,37.92,27.9,32.6,22.0,55.0,7.4
2019-05-10,39.33,93.68,29.13,27.99,0.94,4.23,49.37,29.4,34.4,23.2,46.0,6.9
2019-05-11,40.38,93.84,27.17,24.4,0.97,3.64,48.35,27.3,35.7,24.6,67.0,6.3
2019-05-12,34.41,93.08,26.85,28.06,1.06,4.01,41.87,27.8,35.2,24.4,58.0,6.9
2019-05-13,32.08,86.2,25.1,22.24,0.91,4.11,50.16,26.7,35.0,21.7,64.0,6.9
2019-05-14,31.91,88.8,24.31,24.52,0.92,5.41,50.77,27.9,35.0,21.8,58.0,6.9
2019-05-15,33.89,81.23,24.45,25.03,1.01,4.29,38.96,25.6,34.8,22.2,73.0,6.3
2019-05-16,38.93,93.74,34.47,36.97,1.23,3.69,44.94,26.08,34.8,22.64,71.0,6.42
2019-05-17,40.64,91.59,32.51,36.02,1.19,4.17,36.64,26.56,34.8,23.08,69.0,6.54
2019-05-18,55.14,118.1,35.15,35.89,1.19,4.54,43.17,27.04,34.8,23.52,67.0,6.66
2019-05-19,51.35,101.63,27.75,25.63,0.97,3.86,45.7,27.52,34.8,23.96,65.0,6.78
2019-05-20,46.82,105.55,29.22,28.8,1.06,4.83,40.95,28.0,34.8,24.4,63.0,6.9
2019-05-21,45.3,93.68,26.31,23.99,0.88,4.25,51.87,28.5,34.4,24.0,61.0,6.6
2019-05-22,40.4,84.74,28.98,30.39,1.11,5.69,62.73,26.9,34.8,23.0,71.0,5.8
2019-05-23,43.26,97.98,34.61,35.36,1.04,3.95,34.01,26.4,34.6,22.6,73.0,6.3
2019-05-24,35.93,75.5,27.67,26.04,0.89,5.29,51.84,26.1,34.0,22.4,72.0,5.8
2019-05-25,26.07,71.31,25.34,25.38,0.79,5.0,54.83,24.8,33.5,21.0,74.0,6.9
2019-05-26,22.5,49.25,26.04,23.18,0.69,3.85,65.11,26.4,32.4,20.6,66.0,6.6
2019-05-27,25.77,59.78,32.49,30.96,0.94,4.44,60.35,27.7,33.8,20.0,64.0,6.9
2019-05-28,38.91,84.93,25.31,25.24,0.92,4.07,51.83,27.5,34.2,23.8,68.0,6.9
2019-05-29,28.66,62.28,24.99,22.09,0.75,4.82,82.31,27.9,33.6,23.0,55.0,6.9
2019-05-30,35.18,77.36,22.93,22.95,0.79,3.96,64.17,27.8,34.0,23.0,65.0,6.9
2019-05-31,30.29,60.85,24.81,24.68,0.82,4.09,69.14,26.5,33.3,22.0,68.0,6.3
2019-06-01,28.95,64.19,27.09,29.63,1.04,4.4,52.56,27.5,33.2,21.0,67.0,6.9
2019-06-02,44.24,64.72,18.31,19.6,0.85,4.39,45.14,26.2,33.2,22.6,75.0,6.3
2019-06-03,20.3,42.09,23.54,24.12,0.9,4.71,51.34,25.5,32.1,21.2,73.0,6.9
2019-06-04,27.33,61.65,24.48,30.04,0.79,4.54,40.04,26.9,31.0,22.1,67.0,6.9
2019-06-05,28.4,56.09,23.56,27.22,0.75,4.73,45.01,25.3,31.8,21.0,77.0,6.0
2019-06-06,25.72,51.53,27.41,27.68,1.02,4.17,46.31,25.8,32.4,20.6,74.0,6.9
2019-06-07,25.02,56.96,31.44,32.77,0.92,5.38,50.51,25.4,32.0,20.6,73.0,7.7
2019-06-08,23.54,53.47,23.49,24.49,0.81,5.1,54.31,26.3,31.5,22.5,74.0,6.9
2019-06-09,16.31,39.84,17.7,20.29,0.66,4.02,50.05,26.7,32.2,22.3,70.0,6.9
2019-06-10,7.85,25.87,16.77,21.21,0.62,4.44,45.0,24.9,33.6,22.0,74.0,8.5
2019-06-11,11.32,30.88,16.85,20.4,0.72,4.58,36.82,25.0,30.0,21.0,74.0,7.7
2019-06-12,12.8,35.87,17.93,22.31,0.61,6.09,30.56,24.2,30.0,21.6,78.0,5.5
2019-06-13,16.38,38.15,17.76,23.51,0.66,7.48,25.3,24.8,29.4,22.0,76.0,6.9
2019-06-14,22.11,47.2,18.09,23.77,0.64,8.44,24.42,25.3,30.6,22.0,73.0,6.9
2019-06-15,23.64,54.09,20.9,24.36,0.68,8.45,24.61,26.5,31.0,21.2,66.0,6.9
2019-06-16,22.01,56.08,18.54,21.24,0.62,8.99,25.18,26.8,31.7,21.5,62.0,6.9
2019-06-17,25.77,64.03,21.68,25.92,0.7,8.36,30.6,26.5,32.2,21.6,58.0,6.9
2019-06-18,28.82,64.96,20.1,22.94,0.7,6.23,30.67,25.9,32.4,22.6,63.0,6.9
2019-06-19,25.41,60.88,20.9,23.52,0.78,4.91,29.26,26.6,31.2,21.5,62.0,6.9
