time_point,aqi,pm2_5,pm10,so2,no2,co,o3,rank,quality
2014-10-29,137,105,187,63,45,1.9,18,165,轻度污染
2014-10-30,139,106,160,73,43,2.1,10,160,轻度污染
2014-10-31,154,118,174,80,37,2.3,10,156,中度污染
2014-11-01,42,19,42,44,18,1.3,46,25,优
2014-11-02,35,11,35,40,16,1.2,43,14,优
2014-11-03,84,62,114,153,40,1.9,29,156,良
2014-11-04,154,118,220,225,52,2.1,26,186,中度污染
2014-11-05,117,88,152,146,39,1.3,36,139,轻度污染
2014-11-06,65,32,79,82,30,0.8,35,53,良
2014-11-07,74,54,97,84,37,1.1,25,114,良
2014-11-08,104,78,109,104,36,1.3,23,159,轻度污染
2014-11-09,120,91,139,118,38,1.5,25,141,轻度污染
2014-11-10,189,142,211,217,48,2.2,13,160,中度污染
2014-11-11,168,127,180,181,33,1.9,35,159,中度污染
2014-11-12,31,11,31,39,16,0.7,44,11,优
2014-11-13,63,40,77,122,36,1.1,27,65,良
2014-11-14,76,49,102,135,39,1.4,24,71,良
2014-11-15,98,73,141,204,43,1.6,26,105,良
2014-11-16,55,27,60,58,24,0.8,42,19,良
2014-11-17,96,72,133,153,40,1.5,23,94,良
2014-11-18,156,119,216,213,51,2.2,20,171,中度污染
2014-11-19,220,170,284,250,64,2.7,25,182,重度污染
2014-11-20,194,146,236,165,48,2.1,37,168,中度污染
2014-11-21,119,90,168,182,48,1.9,24,96,轻度污染
2014-11-22,139,106,177,133,46,1.7,24,104,轻度污染
2014-11-23,281,231,324,197,64,2.8,17,184,重度污染
2014-11-24,183,138,193,157,47,2.3,18,171,中度污染
2014-11-25,210,160,221,238,52,2.7,15,180,重度污染
2014-11-26,150,115,158,160,37,2.2,17,164,轻度污染
2014-11-27,157,120,174,143,38,2.3,15,169,中度污染
2014-11-28,146,112,174,172,46,2.2,22,181,轻度污染
2014-11-29,124,95,137,152,45,2.2,15,147,轻度污染
2014-11-30,67,42,84,61,22,1.4,45,113,良
2014-12-01,59,24,68,52,20,1.2,36,52,良
2014-12-02,69,43,88,111,30,1.6,12,111,良
2014-12-03,56,20,62,37,14,1.1,37,48,良
2014-12-04,49,18,49,51,15,1.1,37,56,优
2014-12-05,127,97,149,191,40,2.0,24,178,轻度污染
2014-12-06,179,135,218,244,44,2.6,16,176,中度污染
2014-12-07,78,41,107,55,19,1.4,40,67,良
2014-12-08,102,73,154,136,37,2.0,22,103,轻度污染
2014-12-09,178,135,220,180,46,2.4,9,176,中度污染
2014-12-10,86,36,121,39,12,1.3,37,87,良
2014-12-11,67,32,84,64,18,1.5,35,72,良
2014-12-12,52,19,54,45,13,1.4,34,25,良
2014-12-13,142,109,172,232,38,2.6,20,185,轻度污染
2014-12-14,203,153,246,261,47,3.1,13,181,重度污染
2014-12-15,90,52,130,78,16,1.9,31,54,良
2014-12-16,62,21,73,59,15,1.6,32,68,良
2014-12-17,92,68,126,168,32,2.0,22,153,良
2014-12-18,254,204,301,387,60,3.3,10,186,重度污染
2014-12-19,125,95,158,139,29,2.1,32,160,轻度污染
2014-12-20,68,44,86,98,27,1.6,21,77,良
2014-12-21,52,24,54,60,15,1.3,28,26,良
2014-12-22,171,130,199,285,42,2.7,18,186,中度污染
2014-12-23,261,211,307,348,55,3.6,10,187,重度污染
2014-12-24,112,84,138,136,37,2.2,15,88,轻度污染
2014-12-25,116,87,152,155,37,2.3,17,123,轻度污染
2014-12-26,213,163,247,270,49,3.0,10,175,重度污染
2014-12-27,306,256,370,301,57,3.8,13,186,严重污染
2014-12-28,115,87,135,169,33,2.6,33,92,轻度污染
2014-12-29,106,79,138,254,43,3.0,18,78,轻度污染
2014-12-30,97,72,139,143,29,2.7,36,76,良
2014-12-31,59,18,69,42,14,1.7,34,84,良
2015-01-01,108,82,133,244,39,3.0,17,285,轻度污染
2015-01-02,136,104,164,332,49,3.7,12,308,轻度污染
2015-01-03,223,173,249,429,64,4.6,12,342,重度污染
2015-01-04,111,84,129,215,53,3.2,15,124,轻度污染
2015-01-05,129,98,155,227,44,3.4,22,178,轻度污染
2015-01-06,61,35,72,120,32,2.4,21,124,良
2015-01-07,130,99,152,259,50,3.5,12,328,轻度污染
2015-01-08,114,86,141,235,41,3.4,28,242,轻度污染
2015-01-09,88,66,124,197,40,3.1,22,137,良
2015-01-10,128,97,157,268,52,3.6,14,223,轻度污染
2015-01-11,116,88,144,226,50,3.5,18,210,轻度污染
2015-01-12,126,96,147,178,51,3.5,16,271,轻度污染
2015-01-13,184,139,200,170,54,3.4,29,329,中度污染
2015-01-14,203,153,212,214,60,3.1,18,325,重度污染
2015-01-15,171,130,183,155,49,2.7,14,284,中度污染
2015-01-16,54,32,58,65,26,1.7,33,36,良
2015-01-17,83,61,103,157,42,2.1,19,141,良
2015-01-18,54,25,59,47,17,1.3,43,43,良
2015-01-19,105,79,122,204,47,2.4,26,238,轻度污染
2015-01-20,93,70,118,163,40,2.4,38,177,良
2015-01-21,49,23,49,62,24,1.3,35,32,优
2015-01-22,99,74,115,202,50,2.1,25,181,良
2015-01-23,132,101,155,240,63,2.6,19,204,轻度污染
2015-01-24,106,79,125,124,48,1.9,26,148,轻度污染
2015-01-25,204,154,199,168,55,2.7,18,287,重度污染
2015-01-26,184,139,183,141,44,2.6,32,257,中度污染
2015-01-27,45,23,45,71,27,1.4,33,52,优
2015-01-28,59,42,66,102,37,1.6,26,202,良
2015-01-29,100,75,101,153,36,2.1,33,297,良
2015-01-30,51,32,52,73,27,1.5,36,95,良
2015-01-31,63,45,68,116,40,1.8,29,158,良
2015-02-01,120,91,126,173,48,2.4,37,288,轻度污染
2015-02-02,148,113,151,142,53,2.7,27,294,轻度污染
2015-02-03,202,152,197,222,55,3.2,24,317,重度污染
2015-02-04,50,32,51,68,27,1.6,39,56,优
2015-02-05,51,34,53,94,34,1.8,35,45,良
2015-02-06,96,72,109,175,50,2.4,22,210,良
2015-02-07,64,46,77,91,31,2.0,43,77,良
2015-02-08,54,30,59,103,34,1.7,35,71,良
2015-02-09,103,78,117,210,53,2.7,30,275,轻度污染
2015-02-10,115,87,129,200,51,2.7,50,238,轻度污染
2015-02-11,63,35,75,62,24,1.7,53,63,良
2015-02-12,78,49,105,115,36,2.1,37,132,良
2015-02-13,91,68,119,155,43,2.5,42,179,良
2015-02-14,130,99,151,237,60,3.2,34,227,轻度污染
2015-02-15,117,89,142,153,44,2.9,45,228,轻度污染
2015-02-16,66,27,82,54,18,1.8,53,70,良
2015-02-17,57,33,64,96,27,2.2,50,67,良
2015-02-18,69,51,87,70,22,2.2,58,117,良
2015-02-19,114,86,125,81,27,2.5,52,202,轻度污染
2015-02-20,164,125,153,126,35,2.9,23,352,中度污染
2015-02-21,135,103,149,141,30,2.8,56,319,轻度污染
2015-02-22,57,22,64,51,15,1.9,55,106,良
2015-02-23,78,57,94,133,36,2.5,36,193,良
2015-02-24,126,96,146,201,44,3.2,31,320,轻度污染
2015-02-25,64,25,78,40,13,1.9,51,185,良
