time_point,aqi,pm2_5,pm10,so2,no2,co,o3,rank,quality
2014-12-20,62,33,74,58,40,1.0,33,58,良
2014-12-21,79,50,108,83,45,1.0,44,100,良
2014-12-22,93,57,135,109,57,1.2,33,109,良
2014-12-23,101,71,151,83,61,1.1,61,70,轻度污染
2014-12-24,172,131,244,126,87,2.2,31,145,中度污染
2014-12-25,107,72,163,97,74,1.8,41,105,轻度污染
2014-12-26,140,107,211,138,81,2.1,28,137,轻度污染
2014-12-27,175,133,222,121,71,1.6,50,148,中度污染
2014-12-28,209,159,262,136,81,1.9,42,151,重度污染
2014-12-29,139,106,222,126,77,1.7,45,108,轻度污染
2014-12-30,185,139,262,161,99,2.0,29,155,中度污染
2014-12-31,97,42,143,37,38,0.9,50,223,良
2015-01-01,99,55,149,90,55,1.2,41,269,良
2015-01-02,124,85,198,117,75,1.9,37,283,轻度污染
2015-01-03,145,102,240,86,66,1.4,52,257,轻度污染
2015-01-04,238,188,351,182,157,3.6,30,309,重度污染
2015-01-05,317,267,428,186,133,4.1,9,343,严重污染
2015-01-06,69,41,89,45,46,1.3,43,162,良
2015-01-07,98,61,147,90,75,2.0,26,273,良
2015-01-08,133,101,208,110,80,2.0,30,284,轻度污染
2015-01-09,253,203,350,131,104,2.9,15,345,重度污染
2015-01-10,208,158,277,115,94,2.2,45,309,重度污染
2015-01-11,173,131,253,110,85,2.2,33,301,中度污染
2015-01-12,118,86,186,105,79,2.1,24,259,轻度污染
2015-01-13,126,95,202,114,89,2.2,23,263,轻度污染
2015-01-14,164,125,228,116,81,2.1,33,301,中度污染
2015-01-15,322,272,400,110,97,2.9,13,358,严重污染
2015-01-16,308,258,382,76,72,2.4,42,363,严重污染
2015-01-17,83,40,116,59,58,1.4,43,140,良
2015-01-18,133,73,217,67,43,1.3,53,286,轻度污染
2015-01-19,108,51,165,70,65,1.5,50,250,轻度污染
2015-01-20,109,62,168,61,57,1.3,61,244,轻度污染
2015-01-21,160,122,209,78,63,2.4,37,319,中度污染
2015-01-22,79,50,107,57,54,1.5,44,105,良
2015-01-23,125,95,166,80,58,1.5,66,191,轻度污染
2015-01-24,249,199,327,139,109,3.2,28,344,重度污染
2015-01-25,125,95,131,33,42,1.4,21,176,轻度污染
2015-01-26,176,133,186,63,56,1.9,18,245,中度污染
2015-01-27,60,33,70,50,41,1.0,45,116,良
2015-01-28,80,59,108,75,55,1.3,36,296,良
2015-01-29,153,117,177,99,59,1.5,32,348,中度污染
2015-01-30,107,80,128,52,50,1.2,58,291,轻度污染
